ms,pos,steps,strain,g
10882,0.000,200,2337.00,1.529
10984,0.000,200,2164.00,1.436
11085,0.000,200,2003.00,1.349
11187,0.000,200,1893.00,1.290
11288,0.000,200,1802.00,1.241
11389,0.000,200,1653.00,1.161
11491,0.000,200,1558.00,1.109
11592,0.000,200,1464.00,1.059
11694,0.000,200,1427.00,1.039
11796,0.000,200,1315.00,0.978
11897,0.000,200,1223.00,0.929
11999,0.000,200,1223.00,0.929
12100,0.000,200,1135.00,0.881
12202,0.000,200,1080.00,0.852
12303,0.000,200,1035.00,0.827
12404,0.000,200,946.00,0.780
12506,0.000,200,897.00,0.753
12607,0.000,200,868.00,0.737
12709,0.000,200,802.00,0.702
12811,0.000,200,747.00,0.672
12912,0.000,200,687.00,0.640
13014,0.000,200,706.00,0.650
13115,0.000,200,654.00,0.622
13216,0.000,200,646.00,0.618
13318,0.000,200,617.00,0.602
13419,0.000,200,576.00,0.580
13520,0.000,200,574.00,0.579
13623,0.000,200,548.00,0.565
13724,0.000,200,472.00,0.524
13826,0.000,200,466.00,0.521
13927,0.000,200,439.00,0.506
14028,0.000,200,414.00,0.493
14130,0.000,200,393.00,0.481
14231,0.000,200,373.00,0.471
14332,0.000,200,354.00,0.460
14435,0.000,200,340.00,0.453
14536,0.000,200,332.00,0.449
14638,0.000,200,341.00,0.453
14739,0.000,200,294.00,0.428
14840,0.000,200,258.00,0.409
14942,0.000,200,248.00,0.403
15043,0.000,200,222.00,0.389
15144,0.000,200,166.00,0.359
15246,0.000,200,184.00,0.369
15348,0.000,200,217.00,0.387
15450,0.000,200,188.00,0.371
15551,0.000,200,169.00,0.361
15652,0.000,200,166.00,0.359
15754,0.000,200,128.00,0.339
15855,0.000,200,102.00,0.325
15957,0.000,200,101.00,0.324
16058,0.000,200,83.00,0.314
16159,0.000,200,71.00,0.308
16262,0.000,200,43.00,0.293
16363,0.000,200,10.00,0.275
16464,0.000,200,16.00,0.278
16566,0.000,200,47.00,0.295
16667,0.000,200,-8.00,0.265
16769,0.000,200,7.00,0.273
16870,0.000,200,32.00,0.287