ms,pos,steps,strain,g
7404,0.000,200,14226.00,7.939
7507,0.000,200,14234.00,7.943
7608,0.000,200,14305.00,7.981
7710,0.000,200,14352.00,8.006
7811,0.000,200,14425.00,8.046
7912,0.000,200,14479.00,8.075
8014,0.000,200,14556.00,8.116
8115,0.000,200,14619.00,8.150
8216,0.000,200,14660.00,8.173
8318,0.000,200,14762.00,8.227
8419,0.000,200,14799.00,8.247
8521,0.000,200,14875.00,8.288
8623,0.000,200,14971.00,8.340
8724,0.000,200,15020.00,8.367
8826,0.000,200,15098.00,8.409
8927,0.000,200,15165.00,8.445
9028,0.000,200,15223.00,8.476
9130,0.000,200,15291.00,8.513
9231,0.000,200,15363.00,8.551
9333,0.000,200,15392.00,8.567
9434,0.000,200,15483.00,8.616
9535,0.000,200,15561.00,8.658
9637,0.000,200,15588.00,8.673
9739,0.000,200,15654.00,8.708
9841,0.000,200,15761.00,8.766
9942,0.000,200,15821.00,8.798
10043,0.000,200,15859.00,8.819
10145,0.000,200,15940.00,8.863
10246,0.000,200,16018.00,8.905
10347,0.000,200,16027.00,8.909
10449,0.000,200,16012.00,8.901
10550,0.000,200,16003.00,8.896
10652,0.000,200,16000.00,8.895
10753,0.000,200,16052.00,8.923
10855,0.000,200,16094.00,8.946
10957,0.000,200,16064.00,8.929
11058,0.000,200,16137.00,8.969
11159,0.000,200,16206.00,9.006
11261,0.000,200,16266.00,9.038
11362,0.000,200,16347.00,9.082
11464,0.000,200,16359.00,9.088
11565,0.000,200,16404.00,9.113
11666,0.000,200,16532.00,9.182
11768,0.000,200,16646.00,9.243
11869,0.000,200,16749.00,9.299
11971,0.000,200,16876.00,9.367
12073,0.000,200,16910.00,9.385
12174,0.000,200,16866.00,9.362
12276,0.000,200,16819.00,9.336
12377,0.000,200,16733.00,9.290
12478,0.000,200,16723.00,9.285
12580,0.000,200,16789.00,9.320
12681,0.000,200,16767.00,9.308
12782,0.000,200,16771.00,9.311
12884,0.000,200,16816.00,9.335
12985,0.000,200,16901.00,9.381
13088,0.000,200,17053.00,9.463
13189,0.000,200,17172.00,9.527
13290,0.000,200,17256.00,9.572
13392,0.000,200,17303.00,9.597
13493,0.000,200,17367.00,9.632
13595,0.000,200,17427.00,9.664
13696,0.000,200,17486.00,9.696
13797,0.000,200,17549.00,9.730
13899,0.000,200,17588.00,9.751
14000,0.000,200,17682.00,9.802
14101,0.000,200,17780.00,9.854
14204,0.000,200,17862.00,9.899
14305,0.000,200,17939.00,9.940
14407,0.000,200,17995.00,9.970
14508,0.000,200,18133.00,10.045
14609,0.000,200,18269.00,10.118
14711,0.000,200,18403.00,10.190
14812,0.000,200,18519.00,10.253
14913,0.000,200,18623.00,10.309
15015,0.000,200,18710.00,10.356
15116,0.000,200,18817.00,10.413
15218,0.000,200,18982.00,10.502
15320,0.000,200,19106.00,10.569
15421,0.000,200,19207.00,10.624
15523,0.000,200,19123.00,10.578
15624,0.000,200,18817.00,10.413
15725,0.000,200,18431.00,10.205
15827,0.000,200,18066.00,10.009
15928,0.000,200,17746.00,9.836