ms,pos,steps,strain,g
12645,0.000,200,3137.00,1.961
12737,0.000,200,3078.00,1.929
12829,0.000,200,2928.00,1.848
12920,0.000,200,2815.00,1.787
13012,0.000,200,2701.00,1.726
13103,0.000,200,2633.00,1.689
13196,0.000,200,2488.00,1.611
13288,0.000,200,2364.00,1.544
13379,0.000,200,2316.00,1.518
13471,0.000,200,2228.00,1.471
13562,0.000,200,2134.00,1.420
13654,0.000,200,2066.00,1.383
13746,0.000,200,2016.00,1.356
13838,0.000,200,1940.00,1.315
13930,0.000,200,1797.00,1.238
14022,0.000,200,1725.00,1.199
14113,0.000,200,1710.00,1.191
14205,0.000,200,1672.00,1.171
14296,0.000,200,1567.00,1.114
14388,0.000,200,1564.00,1.113
14481,0.000,200,1570.00,1.116
14572,0.000,200,1466.00,1.060
14664,0.000,200,1475.00,1.065
14755,0.000,200,1487.00,1.071
14847,0.000,200,1443.00,1.047
14939,0.000,200,1349.00,0.997
15031,0.000,200,1356.00,1.001
15123,0.000,200,1257.00,0.947
15215,0.000,200,1228.00,0.932
15306,0.000,200,1235.00,0.935
15398,0.000,200,1191.00,0.912
15489,0.000,200,1201.00,0.917
15581,0.000,200,1215.00,0.925
15674,0.000,200,1154.00,0.892
15765,0.000,200,1096.00,0.860
15857,0.000,200,1069.00,0.846
15948,0.000,200,1076.00,0.850
16040,0.000,200,1093.00,0.859
16132,0.000,200,1003.00,0.810
16223,0.000,200,985.00,0.801
16316,0.000,200,970.00,0.792
16407,0.000,200,929.00,0.770
16499,0.000,200,921.00,0.766
16591,0.000,200,893.00,0.751
16682,0.000,200,890.00,0.749
16774,0.000,200,878.00,0.743
16866,0.000,200,794.00,0.698
16958,0.000,200,794.00,0.698
17050,0.000,200,808.00,0.705
17141,0.000,200,780.00,0.690
17233,0.000,200,788.00,0.694
17325,0.000,200,692.00,0.643
17416,0.000,200,724.00,0.660
17509,0.000,200,743.00,0.670
17600,0.000,200,706.00,0.650
17692,0.000,200,697.00,0.645
17784,0.000,200,705.00,0.650
17875,0.000,200,661.00,0.626
17967,0.000,200,613.00,0.600
18058,0.000,200,594.00,0.590
18151,0.000,200,622.00,0.605
18243,0.000,200,530.00,0.555
18334,0.000,200,547.00,0.564
18426,0.000,200,522.00,0.551
18518,0.000,200,514.00,0.547
18609,0.000,200,522.00,0.551
18702,0.000,200,496.00,0.537
18793,0.000,200,462.00,0.519
18885,0.000,200,427.00,0.500
18977,0.000,200,473.00,0.525
19068,0.000,200,417.00,0.494
19160,0.000,200,395.00,0.482
19251,0.000,200,462.00,0.519
19344,0.000,200,396.00,0.483
19436,0.000,200,302.00,0.432
19527,0.000,200,320.00,0.442
19619,0.000,200,261.00,0.410
19710,0.000,200,272.00,0.416
19802,0.000,200,250.00,0.404
19895,0.000,200,265.00,0.412
19986,0.000,200,237.00,0.397
20078,0.000,200,155.00,0.353
20169,0.000,200,174.00,0.363
20261,0.000,200,173.00,0.363
20353,0.000,200,165.00,0.358
20444,0.000,200,149.00,0.350
20537,0.000,200,154.00,0.353
20628,0.000,200,124.00,0.336
20720,0.000,200,39.00,0.291
20812,0.000,200,49.00,0.296
20903,0.000,200,69.00,0.307
20995,0.000,200,7.00,0.273
21086,0.000,200,-3.00,0.268
21179,0.000,200,-70.00,0.232
21271,0.000,200,-41.00,0.247
21362,0.000,200,-91.00,0.220
21454,0.000,200,-117.00,0.206
21546,0.000,200,-168.00,0.179
21637,0.000,200,-304.00,0.106
21730,0.000,200,-250.00,0.135
21821,0.000,200,-185.00,0.170
21913,0.000,200,-213.00,0.155
22005,0.000,200,-220.00,0.151
22096,0.000,200,-266.00,0.126
22188,0.000,200,-341.00,0.086
22279,0.000,200,-359.00,0.076
22372,0.000,200,-386.00,0.061
22464,0.000,200,-408.00,0.050
22555,0.000,200,-499.00,0.001
22647,0.000,200,-547.00,-0.025
22738,0.000,200,-563.00,-0.034
22830,0.000,200,-661.00,-0.087
22922,0.000,200,-669.00,-0.091
23014,0.000,200,-715.00,-0.116
23106,0.000,200,-809.00,-0.167
23197,0.000,200,-898.00,-0.215
23289,0.000,200,-956.00,-0.246
23381,0.000,200,-1008.00,-0.274
23472,0.000,200,-1022.00,-0.281
23565,0.000,200,-1047.00,-0.295
23657,0.000,200,-1050.00,-0.296
23748,0.000,200,-1037.00,-0.289
23840,0.000,200,-1052.00,-0.298
23931,0.000,200,-984.00,-0.261
24023,0.000,200,-944.00,-0.239
24115,0.000,200,-915.00,-0.224
24207,0.000,200,-839.00,-0.183
24299,0.000,200,-837.00,-0.182
24390,0.000,200,-852.00,-0.190
24482,0.000,200,-846.00,-0.187
24574,0.000,200,-810.00,-0.167
24665,0.000,200,-802.00,-0.163
24758,0.000,200,-720.00,-0.119
24849,0.000,200,-725.00,-0.121
24941,0.000,200,-714.00,-0.115
25033,0.000,200,-703.00,-0.109
25124,0.000,200,-713.00,-0.115
25216,0.000,200,-698.00,-0.107
25307,0.000,200,-726.00,-0.122
25400,0.000,200,-630.00,-0.070
25492,0.000,200,-634.00,-0.072
25583,0.000,200,-651.00,-0.081
25675,0.000,200,-638.00,-0.074
25767,0.000,200,-697.00,-0.106
25858,0.000,200,-651.00,-0.081
25950,0.000,200,-578.00,-0.042
26042,0.000,200,-629.00,-0.070
26134,0.000,200,-545.00,-0.024
26226,0.000,200,-573.00,-0.039
26317,0.000,200,-595.00,-0.051
26409,0.000,200,-637.00,-0.074
26500,0.000,200,-610.00,-0.059
26593,0.000,200,-570.00,-0.038
26685,0.000,200,-592.00,-0.050
26776,0.000,200,-547.00,-0.025
26868,0.000,200,-530.00,-0.016
26959,0.000,200,-523.00,-0.012
27051,0.000,200,-548.00,-0.026
27143,0.000,200,-525.00,-0.013
27235,0.000,200,-491.00,0.005
27327,0.000,200,-503.00,-0.002
27418,0.000,200,-571.00,-0.038
27510,0.000,200,-592.00,-0.050
27602,0.000,200,-565.00,-0.035
