fish,trial,frame,frame_raw,time_ms,pt_num,landmark,x,y,z
bass_4,s01,122,168,121,1,lj,4.178373,6.107821,3.35749
bass_4,s01,122,168,121,6,p2,9.411465018693349,4.958527332359799,2.9096810714074772
bass_4,s01,122,168,121,6,pm,4.517801,7.067075,3.564962
bass_4,s01,122,168,121,8,quad,6.14787664155777,5.55939681757388,3.743736338438135
bass_4,s01,122,168,121,7,so,6.920734,5.386613,3.841985
bass_4,s01,122,168,121,4,uro,5.672783,5.469973,2.990489
bass_4,s01,123,169,122,3,basi,5.051532,5.669946,3.105781
bass_4,s01,123,169,122,2,eye,6.190566,6.93281,4.183792
bass_4,s01,123,169,122,1,lj,4.178435,6.104036,3.357651
bass_4,s01,123,169,122,6,p2,9.404757106982904,4.956025442386171,2.9058229793159804
bass_4,s01,123,169,122,6,pm,4.516171,7.05634,3.574592
bass_4,s01,123,169,122,8,quad,6.123765004056329,5.60702118495477,3.684649804422225
bass_4,s01,123,169,122,7,so,6.924148,5.380656,3.842159
bass_4,s01,123,169,122,4,uro,5.685647,5.465907,3.005014
bass_4,s01,124,170,123,3,basi,5.051521,5.672532,3.105656
bass_4,s01,124,170,123,2,eye,6.189546,6.919737,4.18407
bass_4,s01,124,170,123,1,lj,4.177216,6.089016,3.358323
bass_4,s01,124,170,123,6,p2,9.398141829765898,4.953541967009282,2.9019576303961094
bass_4,s01,124,170,123,6,pm,4.515024,7.045349,3.584105
bass_4,s01,124,170,123,8,quad,6.126267656764183,5.5746934811985875,3.725194148746221
bass_4,s01,124,170,123,7,so,6.924161,5.372884,3.833629
bass_4,s01,124,170,123,4,uro,5.689973,5.465849,3.005066
bass_4,s01,125,171,124,3,basi,5.052514,5.675063,3.105532
bass_4,s01,125,171,124,2,eye,6.186817,6.917627,4.1841
bass_4,s01,125,171,124,1,lj,4.178622,6.092681,3.358134
bass_4,s01,125,171,124,6,p2,9.39202569935171,4.950789000438837,2.8980225439316696
bass_4,s01,125,171,124,6,pm,4.514269,7.034685,3.589108
bass_4,s01,125,171,124,8,quad,6.19555912470069,5.563471727339007,3.6527073564160233
bass_4,s01,125,171,124,7,so,6.925615,5.36514,3.82808
bass_4,s01,125,171,124,4,uro,5.685916,5.469731,2.990631
bass_4,s01,126,172,125,3,basi,5.054971,5.669922,3.098215
bass_4,s01,126,172,125,2,eye,6.174316,6.904807,4.184255
bass_4,s01,126,172,125,1,lj,4.180278,6.081208,3.358588
bass_4,s01,126,172,125,6,p2,9.385743596262916,4.947447935592367,2.894464330025236
bass_4,s01,126,172,125,6,pm,4.51565,7.037143,3.575304
bass_4,s01,126,172,125,8,quad,6.149091737665189,5.530853439270736,3.709509697924482
bass_4,s01,126,172,125,7,so,6.925512,5.355434,3.822544
bass_4,s01,126,172,125,4,uro,5.679728,5.469858,3.011847
bass_4,s01,127,173,126,3,basi,5.050809,5.677877,3.105444
bass_4,s01,127,173,126,2,eye,6.170317,6.898528,4.177707
bass_4,s01,127,173,126,1,lj,4.181747,6.081089,3.35856
bass_4,s01,127,173,126,6,p2,9.37977699014588,4.944038016413976,2.890535737212849
bass_4,s01,127,173,126,6,pm,4.513511,7.037417,3.570722
bass_4,s01,127,173,126,8,quad,6.1672955546287644,5.572353596701192,3.668476074766197
bass_4,s01,127,173,126,7,so,6.921489,5.347755,3.802319
bass_4,s01,127,173,126,4,uro,5.681518,5.458256,2.991174
bass_4,s01,128,174,127,3,basi,5.051791,5.682995,3.105194
bass_4,s01,128,174,127,2,eye,6.170232,6.891986,4.177855
bass_4,s01,128,174,127,1,lj,4.181871,6.073519,3.358882
bass_4,s01,128,174,127,6,p2,9.374510755973,4.940494642057767,2.8868404351743178
bass_4,s01,128,174,127,6,pm,4.503215,7.024647,3.55719
bass_4,s01,128,174,127,8,quad,6.163638938907463,5.5849823957000675,3.6925367508555045
bass_4,s01,128,174,127,7,so,6.929138,5.341671,3.805436
bass_4,s01,128,174,127,4,uro,5.682865,5.45438,2.998476
bass_4,s01,129,175,128,3,basi,5.051758,5.690752,3.104817
bass_4,s01,129,175,128,2,eye,6.170118,6.883262,4.178052
bass_4,s01,129,175,128,1,lj,4.181996,6.06595,3.359204
bass_4,s01,129,175,128,6,p2,9.369334384886908,4.936801378905906,2.8832212704462816
bass_4,s01,129,175,128,6,pm,4.500741,7.009888,3.543858
bass_4,s01,129,175,128,8,quad,6.128980039924164,5.571521507964735,3.750002645202584
bass_4,s01,129,175,128,7,so,6.929701,5.333927,3.805714
bass_4,s01,129,175,128,4,uro,5.687068,5.454336,3.005618
bass_4,s01,130,176,129,3,basi,5.051758,5.690752,3.104817
bass_4,s01,130,176,129,2,eye,6.165732,6.876916,4.173706
bass_4,s01,130,176,129,1,lj,4.182121,6.058381,3.359526
bass_4,s01,130,176,129,6,p2,9.364643265708814,4.9324869819228505,2.8794802017020924
bass_4,s01,130,176,129,6,pm,4.500897,7.010243,3.530045
bass_4,s01,130,176,129,8,quad,6.130535702552015,5.521237528885057,3.6286198998208956
bass_4,s01,130,176,129,7,so,6.927563,5.328039,3.794142
bass_4,s01,130,176,129,4,uro,5.685575,5.454379,3.005605
bass_4,s01,131,177,130,3,basi,5.050722,5.698563,3.104438
bass_4,s01,131,177,130,2,eye,6.164801,6.870385,4.173838
bass_4,s01,131,177,130,1,lj,4.182121,6.058381,3.359526
bass_4,s01,131,177,130,6,p2,9.360313482865136,4.927484982626066,2.8758899140910392
bass_4,s01,131,177,130,6,pm,4.502279,6.998352,3.548865
bass_4,s01,131,177,130,8,quad,6.165182590249863,5.52159035864215,3.6934740641576633
bass_4,s01,131,177,130,7,so,6.928988,5.316398,3.785816
bass_4,s01,131,177,130,4,uro,5.685697,5.454368,2.998514
bass_4,s01,132,178,131,3,basi,5.051715,5.701095,3.104314
bass_4,s01,132,178,131,2,eye,6.162671,6.861914,4.1651300000000004
bass_4,s01,132,178,131,1,lj,4.182121,6.058381,3.359526
bass_4,s01,132,178,131,6,p2,9.35615167694001,4.922659887133465,2.8725162824914814
bass_4,s01,132,178,131,6,pm,4.505154,6.996613,3.544406
bass_4,s01,132,178,131,8,quad,6.210254354315924,5.493061658931856,3.7169994994713815
bass_4,s01,132,178,131,7,so,6.931491,5.312449,3.783045
bass_4,s01,132,178,131,4,uro,5.685697,5.454368,2.998514
bass_4,s01,133,179,132,3,basi,5.051693,5.706267,3.104063
bass_4,s01,133,179,132,2,eye,6.161901,6.857718,4.158555
bass_4,s01,133,179,132,1,lj,4.182121,6.058381,3.359526
bass_4,s01,133,179,132,6,p2,9.352644891120182,4.917790730163841,2.8692101401060235
bass_4,s01,133,179,132,6,pm,4.503787,6.984816,3.558542
bass_4,s01,133,179,132,8,quad,6.1837819875918765,5.556920523844507,3.6583755669810976
bass_4,s01,133,179,132,7,so,6.930533,5.29884,3.777632
bass_4,s01,133,179,132,4,uro,5.6946,5.450329,2.991712
bass_4,s01,134,180,133,3,basi,5.055991,5.713929,3.103731
bass_4,s01,134,180,133,2,eye,6.161805,6.846862,4.156587
bass_4,s01,134,180,133,1,lj,4.177272,6.054308,3.364662
bass_4,s01,134,180,133,6,p2,9.349238601415642,4.912436077557622,2.865720690235001
bass_4,s01,134,180,133,6,pm,4.503898,6.965733,3.568439
bass_4,s01,134,180,133,8,quad,6.169819305997339,5.532559092881382,3.6576731691038273
bass_4,s01,134,180,133,7,so,6.925133,5.293226,3.774924
bass_4,s01,134,180,133,4,uro,5.694453,5.446497,2.999
bass_4,s01,135,181,134,3,basi,5.051976,5.714144,3.103727
bass_4,s01,135,181,134,2,eye,6.161692,6.838136,4.156789
bass_4,s01,135,181,134,1,lj,4.177272,6.054308,3.364662
bass_4,s01,135,181,134,6,p2,9.346148203400936,4.9067033185471205,2.862740373195898
bass_4,s01,135,181,134,6,pm,4.502545,6.956412,3.568802
bass_4,s01,135,181,134,8,quad,6.1603952775440565,5.502092002246984,3.6540164937585935
bass_4,s01,135,181,134,7,so,6.924329,5.291275,3.774963
bass_4,s01,135,181,134,4,uro,5.697291,5.442582,3.006314
bass_4,s01,136,182,135,3,basi,5.051004,5.70644,3.104103
bass_4,s01,136,182,135,2,eye,6.161277,6.82945,4.154749
bass_4,s01,136,182,135,1,lj,4.177335,6.050523,3.364822
bass_4,s01,136,182,135,6,p2,9.343016423663952,4.900819125307266,2.8597749645559687
bass_4,s01,136,182,135,6,pm,4.502588,6.952642,3.568941
bass_4,s01,136,182,135,8,quad,6.09978677687604,5.543400303414365,3.632504625964606
bass_4,s01,136,182,135,7,so,6.919329,5.285541,3.766364
bass_4,s01,136,182,135,4,uro,5.692673,5.434979,3.020833
bass_4,s01,137,183,136,3,basi,5.050022,5.701322,3.104353
bass_4,s01,137,183,136,2,eye,6.160019,6.829585,4.150304
bass_4,s01,137,183,136,1,lj,4.177398,6.046739,3.364983
bass_4,s01,137,183,136,6,p2,9.340352055093996,4.894984834728942,2.8570143923755156
bass_4,s01,137,183,136,6,pm,4.504012,6.945235,3.56931
bass_4,s01,137,183,136,8,quad,6.1560293402576045,5.522539439617752,3.6786013226504704
bass_4,s01,137,183,136,7,so,6.921735,5.27771,3.763728
bass_4,s01,137,183,136,4,uro,5.688472,5.435019,3.013694
bass_4,s01,138,184,137,3,basi,5.052333,5.70392,3.104271
bass_4,s01,138,184,137,2,eye,6.158185,6.8187,4.150525
bass_4,s01,138,184,137,1,lj,4.177346,6.046692,3.370175
bass_4,s01,138,184,137,6,p2,9.337841841451947,4.889533440256904,2.854442672825431
bass_4,s01,138,184,137,6,pm,4.498437,6.94329,3.569231
bass_4,s01,138,184,137,8,quad,6.155001334998809,5.461304553599725,3.643746584315835
bass_4,s01,138,184,137,7,so,6.919361,5.275794,3.755023
bass_4,s01,138,184,137,4,uro,5.679702,5.435135,3.020682
bass_4,s01,139,185,138,3,basi,5.052323,5.706505,3.104145
bass_4,s01,139,185,138,2,eye,6.158185,6.8187,4.150525
bass_4,s01,139,185,138,1,lj,4.174026,6.046488,3.385657
bass_4,s01,139,185,138,6,p2,9.335379681603518,4.883916733088707,2.8518122680458493
bass_4,s01,139,185,138,6,pm,4.498481,6.93952,3.569369
bass_4,s01,139,185,138,8,quad,6.1443802443660305,5.4665110409504365,3.6490988734773735
bass_4,s01,139,185,138,7,so,6.917813,5.266033,3.746552
bass_4,s01,139,185,138,4,uro,5.669509,5.431508,3.013681
bass_4,s01,140,186,139,3,basi,5.052302,5.711677,3.103894
bass_4,s01,140,186,139,2,eye,6.160119,6.8187430000000004,4.146093
bass_4,s01,140,186,139,1,lj,4.174153,6.038923,3.385974
bass_4,s01,140,186,139,6,p2,9.333143746093873,4.878616897848287,2.849592044494038
bass_4,s01,140,186,139,6,pm,4.498503,6.937635,3.569438
bass_4,s01,140,186,139,8,quad,6.103700853768883,5.47423752584774,3.627564894400845
bass_4,s01,140,186,139,7,so,6.919451,5.258142,3.755499
bass_4,s01,140,186,139,4,uro,5.653496,5.443282,3.019999
bass_4,s01,141,187,140,3,basi,5.053316,5.709038,3.10402
bass_4,s01,141,187,140,2,eye,6.157829,6.807929,4.144105
bass_4,s01,141,187,140,1,lj,4.174153,6.038923,3.385974
bass_4,s01,141,187,140,6,p2,9.330910862706531,4.873242842486409,2.8473307761266087
bass_4,s01,141,187,140,6,pm,4.505113,6.92667,3.556204
bass_4,s01,141,187,140,8,quad,6.215155797534519,5.526806892772077,3.675233257859138
bass_4,s01,141,187,140,7,so,6.917669,5.252367,3.749872
bass_4,s01,141,187,140,4,uro,5.662267,5.443173,3.013014
bass_4,s01,142,188,141,3,basi,5.053295,5.71421,3.1037689999999998
bass_4,s01,142,188,141,2,eye,6.15786,6.803664,4.139774
bass_4,s01,142,188,141,1,lj,4.174279,6.031358,3.386291
bass_4,s01,142,188,141,6,p2,9.329093749647612,4.868297993382812,2.8453393448968165
bass_4,s01,142,188,141,6,pm,4.503059,6.919394,3.551916
bass_4,s01,142,188,141,8,quad,6.1316312815829,5.4508466855590525,3.6916896783639968
bass_4,s01,142,188,141,7,so,6.918561,5.252353,3.744069
bass_4,s01,142,188,141,4,uro,5.662267,5.443173,3.013014
bass_4,s01,143,189,142,3,basi,5.053274,5.719382,3.103518
bass_4,s01,143,189,142,2,eye,6.155991,6.795091,4.135544
bass_4,s01,143,189,142,1,lj,4.174342,6.027575,3.38645
bass_4,s01,143,189,142,6,p2,9.327380443260756,4.863952222039325,2.8433885391619707
bass_4,s01,143,189,142,6,pm,4.499554,6.91753,3.551921
bass_4,s01,143,189,142,8,quad,6.177467083448494,5.53238958692301,3.5954420534063694
bass_4,s01,143,189,142,7,so,6.920848,5.24259,3.744421
bass_4,s01,143,189,142,4,uro,5.660774,5.443218,3.013
bass_4,s01,144,190,143,3,basi,5.05333,5.719393,3.099708
bass_4,s01,144,190,143,2,eye,6.152606,6.788689,4.131203
bass_4,s01,144,190,143,1,lj,4.174532,6.016228,3.386926
bass_4,s01,144,190,143,6,p2,9.325830025974753,4.85977144214721,2.8414386891162957
bass_4,s01,144,190,143,6,pm,4.499554,6.91753,3.551921
bass_4,s01,144,190,143,8,quad,6.152847334759545,5.469321440051018,3.619696343191457
bass_4,s01,144,190,143,7,so,6.924881,5.244549,3.735743
bass_4,s01,144,190,143,4,uro,5.660796,5.44706,3.012804
bass_4,s01,145,191,144,3,basi,5.053455,5.71683,3.092214
bass_4,s01,145,191,144,2,eye,6.152084,6.780079,4.126986
bass_4,s01,145,191,144,1,lj,4.174532,6.016228,3.386926
bass_4,s01,145,191,144,6,p2,9.324463532340214,4.8559534657792005,2.8397545095791323
bass_4,s01,145,191,144,6,pm,4.49964,6.909989,3.552201
bass_4,s01,145,191,144,8,quad,6.1726533406222766,5.454014614207559,3.639310032924796
bass_4,s01,145,191,144,7,so,6.926712,5.238614,3.727197
bass_4,s01,145,191,144,4,uro,5.660796,5.44706,3.012804
bass_4,s01,146,192,145,3,basi,5.055452,5.71931,3.092089
bass_4,s01,146,192,145,2,eye,6.150333,6.775738,4.127059
bass_4,s01,146,192,145,1,lj,4.176189,6.004761,3.387374
bass_4,s01,146,192,145,6,p2,9.323222919680507,4.8524373559596565,2.8378343017220993
bass_4,s01,146,192,145,6,pm,4.496888,6.906188,3.552267
bass_4,s01,146,192,145,8,quad,6.154027387033795,5.445180602611566,3.637126003240553
bass_4,s01,146,192,145,7,so,6.928262,5.226882,3.724681
bass_4,s01,146,192,145,4,uro,5.656493,5.450952,3.012556
bass_4,s01,147,193,146,3,basi,5.060119,5.714159,3.092429
bass_4,s01,147,193,146,2,eye,6.151766,6.7758,4.122638
bass_4,s01,147,193,146,1,lj,4.176253,6.000979,3.387533
bass_4,s01,147,193,146,6,p2,9.322432094167144,4.849080369470958,2.836109557833318
bass_4,s01,147,193,146,6,pm,4.497043,6.906518,3.538487
bass_4,s01,147,193,146,8,quad,6.183377250882881,5.426371194923961,3.626794398174369
bass_4,s01,147,193,146,7,so,6.930314,5.232606,3.718649
bass_4,s01,147,193,146,4,uro,5.660941,5.450891,3.005517
bass_4,s01,148,194,147,3,basi,5.057796,5.714148,3.092386
bass_4,s01,148,194,147,2,eye,6.150512,6.769479,4.113927
bass_4,s01,148,194,147,1,lj,4.176442,5.989633,3.388009
bass_4,s01,148,194,147,6,p2,9.321787197942925,4.846140878010413,2.83429383304456
bass_4,s01,148,194,147,6,pm,4.496983,6.902527,3.547814
bass_4,s01,148,194,147,8,quad,6.1600889729681,5.444171693976724,3.635335412636686
bass_4,s01,148,194,147,7,so,6.930314,5.232606,3.718649
bass_4,s01,148,194,147,4,uro,5.656616,5.45094,3.005465
bass_4,s01,149,195,148,3,basi,5.056623,5.706346,3.085105
bass_4,s01,149,195,148,2,eye,6.149099,6.760829,4.111914
bass_4,s01,149,195,148,1,lj,4.176505,5.985851,3.388167
bass_4,s01,149,195,148,6,p2,9.321272272442595,4.843339672446161,2.832463016120097
bass_4,s01,149,195,148,6,pm,4.496481,6.901131,3.529524
bass_4,s01,149,195,148,8,quad,6.19297929545473,5.463245114636407,3.617081508689481
bass_4,s01,149,195,148,7,so,6.929829,5.232538,3.706973
bass_4,s01,149,195,148,4,uro,5.652281,5.454908,2.998137
bass_4,s01,150,196,149,3,basi,5.05372,5.693583,3.081929
bass_4,s01,150,196,149,2,eye,6.148971,6.754233,4.114286
bass_4,s01,150,196,149,1,lj,4.175037,5.985971,3.388195
bass_4,s01,150,196,149,6,p2,9.321103389928172,4.8407632389606805,2.8307369842043415
bass_4,s01,150,196,149,6,pm,4.492888,6.893282,3.543518
bass_4,s01,150,196,149,8,quad,6.170261125394365,5.4216832512998225,3.6576773261288897
bass_4,s01,150,196,149,7,so,6.925749,5.222822,3.698505
bass_4,s01,150,196,149,4,uro,5.636055,5.451324,3.012331
bass_4,s01,151,197,150,3,basi,5.054055,5.688528,3.082226
bass_4,s01,151,197,150,2,eye,6.148971,6.754233,4.114286
bass_4,s01,151,197,150,1,lj,4.176863,5.970804,3.378436
bass_4,s01,151,197,150,6,p2,9.32105445559667,4.837976390942629,2.828782376187049
bass_4,s01,151,197,150,6,pm,4.493057,6.887842,3.534547
bass_4,s01,151,197,150,8,quad,6.167077089920756,5.367747602020088,3.597439921441039
bass_4,s01,151,197,150,7,so,6.921121,5.211053,3.69003
bass_4,s01,151,197,150,4,uro,5.637638,5.451345,2.998178
bass_4,s01,152,198,151,3,basi,5.048252,5.678111,3.074993
bass_4,s01,152,198,151,2,eye,6.148947,6.745596,4.110071
bass_4,s01,152,198,151,1,lj,4.176915,5.970845,3.373253
bass_4,s01,152,198,151,6,p2,9.321268478623006,4.835429300881959,2.827076180830153
bass_4,s01,152,198,151,6,pm,4.491052,6.878223,3.539408
bass_4,s01,152,198,151,8,quad,6.192018849982914,5.392857279093935,3.57805353134972
bass_4,s01,152,198,151,7,so,6.921188,5.211038,3.687119
bass_4,s01,152,198,151,4,uro,5.637537,5.4552,3.005071
bass_4,s01,153,199,152,3,basi,5.045239,5.678273,3.074991
bass_4,s01,153,199,152,2,eye,6.147988,6.736876,4.110266
bass_4,s01,153,199,152,1,lj,4.167675,5.963168,3.362924
bass_4,s01,153,199,152,6,p2,9.32167109009086,4.83260956391719,2.8252362185745397
bass_4,s01,153,199,152,6,pm,4.48826,6.867116,3.539868
bass_4,s01,153,199,152,8,quad,6.147115905218813,5.443806704326867,3.5743826818217657
bass_4,s01,153,199,152,7,so,6.922129,5.212963,3.681255
bass_4,s01,153,199,152,4,uro,5.642138,5.455051,2.998019
bass_4,s01,154,200,153,3,basi,5.049912,5.670534,3.0754609999999998
bass_4,s01,154,200,153,2,eye,6.14796,6.734693,4.110319
bass_4,s01,154,200,153,1,lj,4.167675,5.963168,3.362924
bass_4,s01,154,200,153,6,p2,9.322102741495762,4.8297351251503295,2.8232740069052404
bass_4,s01,154,200,153,6,pm,4.486398,6.863581,3.526161
bass_4,s01,154,200,153,8,quad,6.199475702590862,5.429254235586755,3.5613626445953885
bass_4,s01,154,200,153,7,so,6.924317,5.209148,3.669887
bass_4,s01,154,200,153,4,uro,5.633732,5.455122,2.983734
bass_4,s01,155,201,154,3,basi,5.054686,5.665397,3.068195
bass_4,s01,155,201,154,2,eye,6.143949,6.726202,4.103865
bass_4,s01,155,201,154,1,lj,4.167919,5.951857,3.358228
bass_4,s01,155,201,154,6,p2,9.322663245189345,4.826798564613329,2.821735940651144
bass_4,s01,155,201,154,6,pm,4.48653,6.852266,3.526589
bass_4,s01,155,201,154,8,quad,6.139381921697808,5.45706342476066,3.558600372334029
bass_4,s01,155,201,154,7,so,6.925151,5.201326,3.658554
bass_4,s01,155,201,154,4,uro,5.627759,5.455309,2.983681
bass_4,s01,156,202,155,3,basi,5.052954,5.652597,3.053623
bass_4,s01,156,202,155,2,eye,6.143514,6.719642,4.104003
bass_4,s01,156,202,155,1,lj,4.1681,5.944328,3.353372
bass_4,s01,156,202,155,6,p2,9.32334210094413,4.823551195331984,2.819697050701792
bass_4,s01,156,202,155,6,pm,4.485983,6.841106,3.52244
bass_4,s01,156,202,155,8,quad,6.164381786059646,5.431310971560652,3.5751156905652883
bass_4,s01,156,202,155,7,so,6.922247,5.195386,3.647027
bass_4,s01,156,202,155,4,uro,5.627739,5.451465,2.98388
bass_4,s01,157,203,156,3,basi,5.051143,5.652804,3.061273
bass_4,s01,157,203,156,2,eye,6.143514,6.719642,4.104003
bass_4,s01,157,203,156,1,lj,4.16519,5.932948,3.348585
bass_4,s01,157,203,156,6,p2,9.324148095121382,4.820326303627676,2.817843239339374
bass_4,s01,157,203,156,6,pm,4.486175,6.83377,3.513557
bass_4,s01,157,203,156,8,quad,6.099736412880843,5.360780531962667,3.583982431790279
bass_4,s01,157,203,156,7,so,6.923928,5.183603,3.638724
bass_4,s01,157,203,156,4,uro,5.629319,5.451487,2.969731
bass_4,s01,158,204,157,3,basi,5.045734,5.658121,3.064777
bass_4,s01,158,204,157,2,eye,6.144876,6.711013,4.097592
bass_4,s01,158,204,157,1,lj,4.166659,5.932827,3.348558
bass_4,s01,158,204,157,6,p2,9.324722333184324,4.816387844668442,2.8159737350991767
bass_4,s01,158,204,157,6,pm,4.4863,6.832091,3.504461
bass_4,s01,158,204,157,8,quad,6.128184104333417,5.403368479375257,3.577920096753891
bass_4,s01,158,204,157,7,so,6.92313,5.173822,3.630334
bass_4,s01,158,204,157,4,uro,5.632266,5.443704,2.970156
bass_4,s01,159,205,158,3,basi,5.044607,5.652907,3.05358
bass_4,s01,159,205,158,2,eye,6.144967,6.704645,4.08891
bass_4,s01,159,205,158,1,lj,4.168385,5.91757,3.349181
bass_4,s01,159,205,158,6,p2,9.325540633413022,4.812935622342644,2.814306413069742
bass_4,s01,159,205,158,6,pm,4.486573,6.826843,3.486345
bass_4,s01,159,205,158,8,quad,6.159972394380692,5.399722841272784,3.549204703508489
bass_4,s01,159,205,158,7,so,6.925372,5.171641,3.618718
bass_4,s01,159,205,158,4,uro,5.632346,5.436001,2.963471
bass_4,s01,160,206,159,3,basi,5.046881,5.650321,3.057556
bass_4,s01,160,206,159,2,eye,6.144123,6.698196,4.084635
bass_4,s01,160,206,159,1,lj,4.165704,5.902677,3.349885
bass_4,s01,160,206,159,6,p2,9.326282176441945,4.809215824083223,2.81263654241996
bass_4,s01,160,206,159,6,pm,4.487326,6.824904,3.486408
bass_4,s01,160,206,159,8,quad,6.0958751489489975,5.380732874537323,3.5664679158737798
bass_4,s01,160,206,159,7,so,6.928129,5.177427,3.604044
bass_4,s01,160,206,159,4,uro,5.632447,5.432142,2.956587
bass_4,s01,161,207,160,3,basi,5.038999,5.658124,3.049432
bass_4,s01,161,207,160,2,eye,6.142427,6.698219,4.084604
bass_4,s01,161,207,160,1,lj,4.165809,5.902746,3.339539
bass_4,s01,161,207,160,6,p2,9.327085022259345,4.805337529066315,2.810853318471869
bass_4,s01,161,207,160,6,pm,4.484485,6.82477,3.490917
bass_4,s01,161,207,160,8,quad,6.082633380872848,5.400967765249001,3.474914603367825
bass_4,s01,161,207,160,7,so,6.928166,5.173503,3.598377
bass_4,s01,161,207,160,4,uro,5.654318,5.427946,2.949953
bass_4,s01,162,208,161,3,basi,5.044807,5.645164,3.042562
bass_4,s01,162,208,161,2,eye,6.142561,6.691892,4.073717
bass_4,s01,162,208,161,1,lj,4.164638,5.891581,3.329713
bass_4,s01,162,208,161,6,p2,9.327593307957788,4.801206126549628,2.809295538915107
bass_4,s01,162,208,161,6,pm,4.48306,6.817223,3.495809
bass_4,s01,162,208,161,8,quad,6.1768935383910035,5.355566641073989,3.5114198301810937
bass_4,s01,162,208,161,7,so,6.928106,5.165688,3.592859
bass_4,s01,162,208,161,4,uro,5.653085,5.424046,2.943046
bass_4,s01,163,209,162,3,basi,5.033667,5.637479,3.035175
bass_4,s01,163,209,162,2,eye,6.137283,6.685653,4.065004
bass_4,s01,163,209,162,1,lj,4.166236,5.88389,3.330015
bass_4,s01,163,209,162,6,p2,9.32798540574679,4.796905392701817,2.8081205823372533
bass_4,s01,163,209,162,6,pm,4.484633,6.807686,3.496154
bass_4,s01,163,209,162,8,quad,6.155036962781304,5.403015309312973,3.5078205060925605
bass_4,s01,163,209,162,7,so,6.929238,5.159698,3.581429
bass_4,s01,163,209,162,4,uro,5.664752,5.41621,2.929433
bass_4,s01,164,210,163,3,basi,5.043006,5.634936,3.03168
bass_4,s01,164,210,163,2,eye,6.13584,6.676785,4.071816
bass_4,s01,164,210,163,1,lj,4.160117,5.87622,3.324984
bass_4,s01,164,210,163,6,p2,9.32855810876186,4.7928357699049045,2.807015650058746
bass_4,s01,164,210,163,6,pm,4.480472,6.80021,3.496389
bass_4,s01,164,210,163,8,quad,6.125364612718775,5.358971761235915,3.516568485669013
bass_4,s01,164,210,163,7,so,6.930626,5.151922,3.578872
bass_4,s01,164,210,163,4,uro,5.686804,5.415768,2.922583
bass_4,s01,165,211,164,3,basi,5.041007,5.632453,3.031812
bass_4,s01,165,211,164,2,eye,6.135927,6.676873,4.067398
bass_4,s01,165,211,164,1,lj,4.158805,5.876438,3.309505
bass_4,s01,165,211,164,6,p2,9.328850413499689,4.788618042716337,2.8059924382549037
bass_4,s01,165,211,164,6,pm,4.480516,6.796437,3.496535
bass_4,s01,165,211,164,8,quad,6.168276870028046,5.375428404886545,3.521959199711845
bass_4,s01,165,211,164,7,so,6.933134,5.155814,3.572992
bass_4,s01,165,211,164,4,uro,5.691411,5.415624,2.915543
bass_4,s01,166,212,165,3,basi,5.043335,5.629873,3.031987
bass_4,s01,166,212,165,2,eye,6.135887,6.670364,4.065355
bass_4,s01,166,212,165,1,lj,4.160469,5.864958,3.309976
bass_4,s01,166,212,165,6,p2,9.328889670103573,4.784237294070667,2.805149350120674
bass_4,s01,166,212,165,6,pm,4.480271,6.789201,3.47383
bass_4,s01,166,212,165,8,quad,6.149254619689919,5.3528093795461915,3.4490050042628
bass_4,s01,166,212,165,7,so,6.938327,5.14782,3.558811
bass_4,s01,166,212,165,4,uro,5.6960750000000004,5.411672,2.894561
bass_4,s01,167,213,166,3,basi,5.040431,5.630043,3.02439
bass_4,s01,167,213,166,2,eye,6.13408,6.66165,4.065545
bass_4,s01,167,213,166,1,lj,4.163603,5.853357,3.310421
bass_4,s01,167,213,166,6,p2,9.3287069345711,4.779485431900944,2.804461597595121
bass_4,s01,167,213,166,6,pm,4.480339,6.783539,3.4740509999999998
bass_4,s01,167,213,166,8,quad,6.157021959657855,5.367939914952218,3.490572900549874
bass_4,s01,167,213,166,7,so,6.938498,5.143854,3.547348
bass_4,s01,167,213,166,4,uro,5.711993,5.399817,2.902429
bass_4,s01,168,214,167,3,basi,5.046102,5.622238,3.02487
bass_4,s01,168,214,167,2,eye,6.131488,6.655338,4.05686
bass_4,s01,168,214,167,1,lj,4.163603,5.853357,3.310421
bass_4,s01,168,214,167,6,p2,9.328340254945568,4.7747694782142585,2.8042786228162244
bass_4,s01,168,214,167,6,pm,4.483332,6.777668,3.474236
bass_4,s01,168,214,167,8,quad,6.212908190362533,5.310535300491618,3.4592593411851875
bass_4,s01,168,214,167,7,so,6.94106,5.139864,3.541714
bass_4,s01,168,214,167,4,uro,5.722241,5.391896,2.902949
bass_4,s01,169,215,168,3,basi,5.046222,5.61966,3.017404
bass_4,s01,169,215,168,2,eye,6.129216,6.64883,4.057002
bass_4,s01,169,215,168,1,lj,4.163603,5.853357,3.310421
bass_4,s01,169,215,168,6,p2,9.327965414159983,4.770138798149738,2.8040261876991788
bass_4,s01,169,215,168,6,pm,4.48269,6.770171,3.47454
bass_4,s01,169,215,168,8,quad,6.139415834318419,5.326862355602534,3.4777304968838942
bass_4,s01,169,215,168,7,so,6.939579,5.135908,3.53601
bass_4,s01,169,215,168,4,uro,5.732461,5.380129,2.903678
bass_4,s01,170,216,169,3,basi,5.051706,5.609161,3.010375
bass_4,s01,170,216,169,2,eye,6.129189,6.646645,4.057057
